IDENTIFIER,SERIAL,NODE,NODEALIAS,MANAGER,AGENT,ALERTGROUP,ALERTKEY,SEVERITY,SUMMARY,STATECHANGE,FIRSTOCCURRENCE,LASTOCCURRENCE,LASTMODIFIED,POLL,TYPE,TALLY,CLASS,GRADE,LOCATION,OWNERUID,OWNERGID,ACKNOWLEDGED,FLASH,EVENTID,EXPIRETIME,PROCESSREQ,SUPPRESSESCL,CUSTOMER,SERVICE,TASKLIST,SERVERNAME,SERVERSERIAL,ORIGINALSEVERITY,COMPONENT,COMPONENTTYPE,CUSTOMERCODE,HWTYPE,IBMMANAGED,INSTANCESITUATION,OSTYPE,RESOURCEID,RESOURCETYPE,RESOURCEUSAGE,SUBCOMPONENT,SUPPORTORG,TICKETGROUP,ZHNOTIFYGROUP,ZPROCESSSTATE,ZTICKETSEVERITY,ACKEDBY,CLEAREDBY,OPERATORMESSAGE,DELETEDAT,TICKETNUMBER,INSTANCEID,ZHNOTIFYSTATE,ZBNOTIFYSTATE,ZGENERICACTIONSTATE,ZGENERICACTIONRESULTS,ZTICKETSTATE,CONSOLE,ZDCONSOLETYPE,D_CLIENT_ID,DURATION,GACDW_UID,CHIP_ID,UID,HOSTNAME,FQHN,IP_ADDRESS,AMTICKET,LASTMODIFIEDTIME,TOOL_SOURCE,TOOL_CUSTOMERCODE,FIRSTOCCURRENCE_UTC,LASTOCCURRENCE_UTC,DURATION
ccc_cpu_xvac_std:ccc_rocviof4san2:VA::ITM_KVA_CPU_SUMMARY                                                                                                                                                                                                      ,52-006-651,ccc_rocviof4san2,161.162.241.179,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_CPU_SUMMARY,ccc_cpu_xvac_std,0,High CPU. Only 3% cpu idle.,2016-06-02-03.03.25.000000,2016-06-02-03.02.25.000000,2016-06-02-03.02.25.000000,2016-06-02-03.03.25.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-006-651,4,AIX,ComputerSystem,ccc,,0,Percent cpu idle,,rocviof4san2.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-02-03.25.06.000000,,CPU IDLE,0,0,0,,0,,Master,299,0,,,23-042-734,,,,,2016-07-25-23.26.12.000000,NETCOL01,ccc,1464807745,1464807745,0
ccc_srvqful_xvaw_std:ccc_rocviof6san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-006-675,ccc_rocviof6san2,161.162.241.186,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk0_Path0:18,2016-06-02-03.05.25.000000,2016-06-02-03.04.25.000000,2016-06-02-03.04.25.000000,2016-06-02-03.05.25.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-006-675,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof6san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-02-03.27.06.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,23-042-759,,,,,2016-07-25-23.26.12.000000,NETCOL01,ccc,1464807865,1464807865,0
ccc_cpu_xuxc_std:ccc_pcrix103:KUX:-1:ITM_SMP_CPU                                                                                                                                                                                                               ,52-006-853,ccc_pcrix103,161.162.244.30,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_SMP_CPU,ccc_cpu_xuxc_std,0,CPU Workload High (97) or CPU Offline (CPU: -1 Status: on-line),2016-06-02-03.39.23.000000,2016-06-02-03.24.23.000000,2016-06-02-03.24.23.000000,2016-06-02-03.39.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-006-853,4,UNIX,ComputerSystem,ccc,,0,cpu_busy : CPU Status,,pcrix103.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-02-04.01.06.000000,,-1 aggregate,0,0,0,,0,,Master,299,0,,,23-043-649,,,,,2016-07-25-23.26.12.000000,NETCOL01,ccc,1464809063,1464809063,0
ccc_cpu_xuxc_std:ccc_pcrix106:KUX:-1:ITM_SMP_CPU                                                                                                                                                                                                               ,52-006-892,ccc_pcrix106,161.162.244.7,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_SMP_CPU,ccc_cpu_xuxc_std,0,CPU Workload High (99) or CPU Offline (CPU: -1 Status: on-line),2016-06-02-03.34.23.000000,2016-06-02-03.29.23.000000,2016-06-02-03.29.23.000000,2016-06-02-03.34.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-006-892,4,UNIX,ComputerSystem,ccc,,0,cpu_busy : CPU Status,,pcrix106.ko.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-02-03.56.06.000000,,-1 aggregate,0,0,0,,0,,Master,299,0,,,23-043-701,,,,,2016-07-25-23.26.12.000000,NETCOL01,ccc,1464809363,1464809363,0
ccc_srvqful_xvaw_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-006-925,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk535_Path7:9,2016-06-02-03.35.25.000000,2016-06-02-03.33.25.000000,2016-06-02-03.33.25.000000,2016-06-02-03.35.25.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-006-925,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-02-03.57.06.000000,,hdisk535_Path7,0,0,0,,0,,Master,299,0,,,23-043-660,,,,,2016-07-25-23.26.12.000000,NETCOL01,ccc,1464809605,1464809605,0
ccc_srvqful_xvaw_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-007-141,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk535_Path7:8,2016-06-02-04.05.25.000000,2016-06-02-04.03.25.000000,2016-06-02-04.03.25.000000,2016-06-02-04.05.25.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-007-141,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-02-04.27.07.000000,,hdisk535_Path7,0,0,0,,0,,Master,299,0,,,23-042-901,,,,,2016-07-25-23.26.12.000000,NETCOL01,ccc,1464811405,1464811405,0
ccc_cpu_xvac_std:ccc_rocviof4san1:VA::ITM_KVA_CPU_SUMMARY                                                                                                                                                                                                      ,52-007-299,ccc_rocviof4san1,161.162.241.178,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_CPU_SUMMARY,ccc_cpu_xvac_std,0,Cleared and Re-fired: High CPU. Only 3% cpu idle.,2016-06-02-04.42.25.000000,2016-06-02-04.21.25.000000,2016-06-02-04.41.25.000000,2016-06-02-04.42.25.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-007-299,4,AIX,ComputerSystem,ccc,,0,Percent cpu idle,,rocviof4san1.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-02-05.04.07.000000,,CPU IDLE,0,0,0,,0,,Master,299,0,,,23-042-866,,,,,2016-07-25-23.26.12.000000,NETCOL01,ccc,1464812485,1464813685,1200
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-007-321,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (74%) WmiPrvSE,2016-06-02-04.29.22.000000,2016-06-02-04.24.22.000000,2016-06-02-04.24.22.000000,2016-06-02-04.29.22.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-007-321,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-02-04.51.07.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,23-043-768,,,,,2016-07-25-23.26.12.000000,NETCOL01,ccc,1464812662,1464812662,0
ccc_cpu_xuxc_std:ccc_pcrix103:KUX:-1:ITM_SMP_CPU                                                                                                                                                                                                               ,52-007-360,ccc_pcrix103,161.162.244.30,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_SMP_CPU,ccc_cpu_xuxc_std,0,CPU Workload High (98) or CPU Offline (CPU: -1 Status: on-line),2016-06-02-04.39.23.000000,2016-06-02-04.29.23.000000,2016-06-02-04.29.23.000000,2016-06-02-04.39.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-007-360,4,UNIX,ComputerSystem,ccc,,0,cpu_busy : CPU Status,,pcrix103.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-02-05.01.07.000000,,-1 aggregate,0,0,0,,0,,Master,299,0,,,23-043-837,,,,,2016-07-25-23.26.12.000000,NETCOL01,ccc,1464812963,1464812963,0
ccc_srvqful_xvaw_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-007-389,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk535_Path7:6,2016-06-02-10.05.25.000000,2016-06-02-04.33.25.000000,2016-06-02-10.03.25.000000,2016-06-02-10.05.25.000000,0,20,7,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-007-389,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-02-10.27.10.000000,,hdisk535_Path7,0,0,0,,0,,Master,299,0,,,23-043-840,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464813205,1464833005,19800
ccc_cpu_xuxc_std:ccc_pcrix106:KUX:-1:ITM_SMP_CPU                                                                                                                                                                                                               ,52-007-440,ccc_pcrix106,161.162.244.7,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_SMP_CPU,ccc_cpu_xuxc_std,0,CPU Workload High (97) or CPU Offline (CPU: -1 Status: on-line),2016-06-02-06.14.23.000000,2016-06-02-04.39.23.000000,2016-06-02-04.39.23.000000,2016-06-02-06.14.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-007-440,4,UNIX,ComputerSystem,ccc,,0,cpu_busy : CPU Status,,pcrix106.ko.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-02-06.36.08.000000,,-1 aggregate,0,0,0,,0,,Master,299,0,,,23-043-845,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464813563,1464813563,0
ccc_srvqful_xvaw_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-007-600,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk1001_Path1:11,2016-06-02-09.42.25.000000,2016-06-02-04.54.25.000000,2016-06-02-09.40.25.000000,2016-06-02-09.42.25.000000,0,20,4,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-007-600,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-02-10.04.10.000000,,hdisk946_Path1,0,0,0,,0,,Master,299,0,,,23-043-863,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464814465,1464831625,17160
ccc_cpu_xuxc_std:ccc_pcrix103:KUX:-1:ITM_SMP_CPU                                                                                                                                                                                                               ,52-007-752,ccc_pcrix103,161.162.244.30,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_SMP_CPU,ccc_cpu_xuxc_std,0,CPU Workload High (98) or CPU Offline (CPU: -1 Status: on-line),2016-06-02-05.54.23.000000,2016-06-02-05.09.23.000000,2016-06-02-05.09.23.000000,2016-06-02-05.54.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-007-752,4,UNIX,ComputerSystem,ccc,,0,cpu_busy : CPU Status,,pcrix103.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-02-06.16.08.000000,,-1 aggregate,0,0,0,,0,,Master,299,0,,,23-043-902,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464815363,1464815363,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-008-040,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (74%) WmiPrvSE,2016-06-02-05.39.22.000000,2016-06-02-05.34.22.000000,2016-06-02-05.34.22.000000,2016-06-02-05.39.22.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-040,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-02-06.01.08.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,23-043-040,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464816862,1464816862,0
ccc_cpu_xvac_std:ccc_rocviof4san1:VA::ITM_KVA_CPU_SUMMARY                                                                                                                                                                                                      ,52-008-273,ccc_rocviof4san1,161.162.241.178,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_CPU_SUMMARY,ccc_cpu_xvac_std,0,Cleared and Re-fired: High CPU. Only 4% cpu idle.,2016-06-02-06.43.25.000000,2016-06-02-06.02.25.000000,2016-06-02-06.42.25.000000,2016-06-02-06.43.25.000000,0,20,3,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-273,4,AIX,ComputerSystem,ccc,,0,Percent cpu idle,,rocviof4san1.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-02-07.05.08.000000,,CPU IDLE,0,0,0,,0,,Master,299,0,,,23-043-158,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464818545,1464820945,2400
ccc_srvqful_xvaw_std:ccc_rocviof7san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-008-386,ccc_rocviof7san2,161.162.241.196,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk152_Path1:6,2016-06-02-06.17.25.000000,2016-06-02-06.16.25.000000,2016-06-02-06.16.25.000000,2016-06-02-06.17.25.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-386,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-02-06.39.08.000000,,hdisk152_Path1,0,0,0,,0,,Master,299,0,,,23-044-021,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464819385,1464819385,0
ccc_adskprc_xvac_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-008-457,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_adskprc_xvac_std,0,High disk percent busy:hdisk369_Path1:97.1%,2016-06-02-06.29.25.000000,2016-06-02-06.27.25.000000,2016-06-02-06.27.25.000000,2016-06-02-06.29.25.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-457,4,AIX,ComputerSystem,ccc,,0,Percent disk active,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-02-06.51.08.000000,,hdisk369_Path1,0,0,0,,0,,Master,299,0,,,23-043-184,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464820045,1464820045,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-008-529,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (72%) WmiPrvSE,2016-06-02-06.39.22.000000,2016-06-02-06.34.22.000000,2016-06-02-06.34.22.000000,2016-06-02-06.39.22.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-529,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-02-07.01.09.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,23-044-099,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464820462,1464820462,0
ccc_tra_xuxw_std:ccc_ptdix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-008-654,ccc_ptdix100,161.162.244.54,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 3423  PageOut: 1381,2016-06-02-06.43.23.000000,2016-06-02-06.37.23.000000,2016-06-02-06.37.23.000000,2016-06-02-06.43.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-654,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,ptdix100.scaletccs.com,0,,Performance,,,,12,0,,ClearingEvent,,2016-06-02-07.05.08.000000,,Paging,0,0,0,,0,,Master,299,0,,,23-043-194,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464820643,1464820643,0
ccc_prccpu_3ntc_std:DGCTRXW4102:NT::ITM_NT_Process                                                                                                                                                                                                             ,52-008-668,ccc_dgctrxw4102,10.98.32.134,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntc_std,0,Process using high cpu (114%) BExQueryDesignerStarter,2016-06-02-07.23.22.000000,2016-06-02-06.38.22.000000,2016-06-02-06.38.22.000000,2016-06-02-07.23.22.000000,0,20,1,6-601,1,,65-534,0,1,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-668,4,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,dgctrxw4102.scaletccs.com,0,,Process,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-02-07.45.09.000000,,BExQueryDesignerStarter,0,0,0,,0,,Master,299,0,,,23-044-110,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464820702,1464820702,0
ccc_cpu_xuxc_std:ccc_pcrix106:KUX:-1:ITM_SMP_CPU                                                                                                                                                                                                               ,52-008-706,ccc_pcrix106,161.162.244.7,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_SMP_CPU,ccc_cpu_xuxc_std,0,CPU Workload High (97) or CPU Offline (CPU: -1 Status: on-line),2016-06-02-07.54.23.000000,2016-06-02-06.44.23.000000,2016-06-02-06.44.23.000000,2016-06-02-07.54.23.000000,0,20,1,6-601,1,,65-534,0,1,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-706,4,UNIX,ComputerSystem,ccc,,0,cpu_busy : CPU Status,,pcrix106.ko.scaletccs.com,0,,CPU,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-02-08.16.09.000000,,-1 aggregate,0,0,0,,0,,Master,299,0,,,23-044-108,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464821063,1464821063,0
ccc_srvqful_xvaw_std:ccc_rocviof7san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-008-796,ccc_rocviof7san2,161.162.241.196,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk8_Path1:29,2016-06-02-09.40.25.000000,2016-06-02-06.46.25.000000,2016-06-02-09.39.25.000000,2016-06-02-09.40.25.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-796,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san2.scaletccs.com,0,,Disk,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-02-10.02.10.000000,,hdisk24_Path1,0,0,0,,0,,Master,299,0,,,23-044-120,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464821185,1464831565,10380
ccc_tra_xuxw_std:ccc_pcoix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-008-805,ccc_pcoix100,161.162.244.38,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 4741  PageOut: 2755,2016-06-02-07.19.23.000000,2016-06-02-06.48.23.000000,2016-06-02-06.48.23.000000,2016-06-02-07.19.23.000000,0,20,1,6-601,1,,65-534,0,1,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-008-805,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,pcoix100.scaletccs.com,0,,Performance,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-02-07.41.09.000000,,Paging,0,0,0,,0,,Master,299,0,,,23-044-161,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464821303,1464821303,0
ccc_tra_xuxw_std:ccc_pgvix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-009-384,ccc_pgvix100,161.162.242.18,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 5132  PageOut: 3351,2016-06-02-08.29.23.000000,2016-06-02-07.31.23.000000,2016-06-02-07.31.23.000000,2016-06-02-08.29.23.000000,0,20,1,6-601,1,,65-534,0,1,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-009-384,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,pgvix100.scaletccs.com,0,,Performance,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-02-08.51.09.000000,,Paging,0,0,0,,0,,Master,299,0,,,23-044-305,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464823883,1464823883,0
ccc_adskprc_xvac_std:ccc_rocviof7san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-009-627,ccc_rocviof7san1,161.162.241.195,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_adskprc_xvac_std,0,Cleared and Re-fired: High disk percent busy:hdisk118_Path2:96.8%,2016-06-02-08.38.25.000000,2016-06-02-08.02.25.000000,2016-06-02-08.32.25.000000,2016-06-02-08.38.25.000000,0,20,3,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-009-627,4,AIX,ComputerSystem,ccc,,0,Percent disk active,,rocviof7san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-02-09.00.10.000000,,hdisk118_Path2,0,0,0,,0,,Master,299,0,,,23-043-452,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464825745,1464827545,1800
ccc_prccpu_3ntc_std:DGCTRXW4102:NT::ITM_NT_Process                                                                                                                                                                                                             ,52-009-634,ccc_dgctrxw4102,10.98.32.134,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntc_std,0,Process using high cpu (104%) BExQueryDesignerStarter,2016-06-02-08.08.22.000000,2016-06-02-08.03.22.000000,2016-06-02-08.03.22.000000,2016-06-02-08.08.22.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-009-634,4,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,dgctrxw4102.scaletccs.com,0,,Process,,,,12,0,,ClearingEvent,,2016-06-02-08.30.09.000000,,BExQueryDesignerStarter,0,0,0,,0,,Master,299,0,,,23-045-512,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464825802,1464825802,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-009-638,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (71%) WmiPrvSE,2016-06-02-08.09.22.000000,2016-06-02-08.04.22.000000,2016-06-02-08.04.22.000000,2016-06-02-08.09.22.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-009-638,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-02-08.31.09.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,23-045-513,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464825862,1464825862,0
ccc_prccpu_3ntw_std:Primary:ccc_ROC6CPARETA03:NT::ITM_NT_Process                                                                                                                                                                                               ,52-009-749,ccc_ROC6CPARETA03,10.99.2.73,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (74%) Prevail8,2016-06-02-08.24.22.000000,2016-06-02-08.19.22.000000,2016-06-02-08.19.22.000000,2016-06-02-08.24.22.000000,0,20,1,6-601,1,,65-534,0,1,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-009-749,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-02-08.46.09.000000,,Prevail8,0,0,0,,0,,Master,299,0,,,23-043-470,,,,,2016-07-25-23.26.13.000000,NETCOL01,ccc,1464826762,1464826762,0
